Customer_ID,cluster,recency_days,tenure_days,freq_log,sales_log,profit_signed_log,margin_pct,aov,units_per_order,avg_discount,med_discount,discount_std,discount_p90,pct_lines_discounted,lead_time_mean,return_order_rate,avg_products_returned,proddiv_log,subcatdiv_log,category_diversity,top_category_share,monthly_salary,age,marital_status [1:married/ 0:Single],credit score
JK-16120,1,117,1036,2.3978952727983707,7.983946074115486,4.817508369008783,0.041826860777416,293.2484,4.9,0.205,0.195,0.1951620744256364,0.54,0.7058823529411765,4.0,0.0,0.0,2.8903717578961645,2.302585092994046,3,0.42842586694420154,9829.0,34,0,440
JL-15130,0,8,1252,1.9459101490553132,7.134645403119185,-5.310907773687327,-0.1607524017063202,208.94866666666667,8.666666666666666,0.25666666666666665,0.25,0.21201976547572388,0.6399999999999999,1.0,4.166666666666667,0.16666666666666666,0.8333333333333334,2.5649493574615367,2.0794415416798357,3,0.7457621170111958,3355.0,30,1,580
JL-15175,1,6,1088,1.791759469228055,7.3604366148587275,5.348448060377385,0.13317126125421008,314.3046,5.8,0.24000000000000005,0.24000000000000005,0.14638501094227996,0.3200000000000001,0.8571428571428571,4.4,0.0,0.0,2.0794415416798357,2.0794415416798357,3,0.5414620085102159,4522.0,27,0,410
JL-15235,1,119,1195,1.791759469228055,7.698346724202935,4.016696485130809,0.024739029813495454,440.73999999999995,7.8,0.24,0.24,0.27406406388125953,0.6199999999999999,0.6,4.4,0.0,0.0,2.3978952727983707,2.3978952727983707,3,0.4298479829377864,2127.0,31,1,420
JL-15505,1,49,1092,1.9459101490553132,8.06302322549995,6.3847158696810355,0.18643345640060063,528.9789999999999,9.333333333333334,0.05833333333333333,0.05000000000000001,0.09851843661437781,0.2,0.35294117647058826,4.5,0.0,0.0,2.8903717578961645,2.5649493574615367,3,0.555345297261328,7018.0,28,0,310
JL-15835,1,21,1330,2.4849066497880004,9.190231843897129,5.437674879326482,0.023358040670319543,890.9020909090909,13.0,0.09848484848484848,0.09090909090909091,0.13431014736897026,0.2,0.35294117647058826,4.181818181818182,0.09090909090909091,0.18181818181818182,3.5263605246161616,2.6390573296152584,3,0.6707102698664061,3475.0,43,0,610
JL-15850,1,614,642,1.9459101490553132,7.983674005626191,6.770484102073653,0.2970078650987862,488.61433333333326,6.833333333333333,0.19444444444444442,0.19999999999999998,0.25878504008094627,0.67,0.5833333333333334,4.0,0.0,0.0,2.4849066497880004,2.0794415416798357,3,0.4402190411933611,9946.0,29,0,700
JM-15250,1,37,604,1.9459101490553132,8.311138293783609,5.513543658917098,0.060725669146708586,677.9903333333333,16.666666666666668,0.20476190476190478,0.21666666666666667,0.2613225472174388,0.8,0.8,4.0,0.0,0.0,2.995732273553991,2.3978952727983707,3,0.7817348428271593,6509.0,44,0,760
JM-15265,1,37,1185,1.791759469228055,7.498396753922443,6.221810697319071,0.2785884845239798,360.8292,10.4,0.09,0.08,0.2631174057921088,0.5200000000000002,0.3076923076923077,4.4,0.0,0.0,2.6390573296152584,2.1972245773362196,3,0.6235914388303385,2821.0,31,0,530
JM-15535,1,102,1101,2.302585092994046,7.760882543898254,6.126057282558897,0.194643293300227,260.6638888888889,7.111111111111111,0.10740740740740741,0.1,0.09722335600245938,0.2,0.6,3.888888888888889,0.0,0.0,2.3978952727983707,1.9459101490553132,3,0.6845192297445625,2123.0,30,1,310
JM-15580,1,0,625,1.791759469228055,5.799116896590926,4.835476821052017,0.3796217721149638,65.8016,5.6,0.1,0.1,0.10690449676496976,0.2,0.5,4.0,0.0,0.0,2.0794415416798357,1.9459101490553132,2,0.5722900355006565,3519.0,41,1,780
JM-15655,1,8,1353,1.791759469228055,7.027742993657844,4.904376597416816,0.1188467114017699,225.29659999999998,9.4,0.18,0.16999999999999998,0.1823232246362439,0.2,0.6428571428571429,3.4,0.0,0.0,2.5649493574615367,2.3978952727983707,3,0.5281144944042653,10000.0,29,0,730
JM-15865,1,109,1027,2.0794415416798357,8.967899315769989,7.326702690998469,0.19364530148736314,1120.8714285714286,7.428571428571429,0.12380952380952381,0.09999999999999999,0.210702644491246,0.3,0.6428571428571429,3.857142857142857,0.14285714285714285,0.5714285714285714,2.6390573296152584,2.1972245773362196,3,0.8193586622653293,4670.0,36,1,310
JM-16195,1,57,1282,2.3978952727983707,8.47678985924467,7.150568664462184,0.26532556691196224,480.101,10.6,0.078,0.07,0.09200874124564723,0.2,0.2857142857142857,2.9,0.1,0.5,2.995732273553991,2.0794415416798357,3,0.8278470571817179,7285.0,43,1,780
JO-15145,1,57,1397,2.302585092994046,8.274161679165037,6.4440283897246,0.1601780148838054,435.58155555555555,7.888888888888889,0.07500000000000001,0.07500000000000001,0.0963932916061417,0.2,0.4375,3.4444444444444446,0.0,0.0,2.6390573296152584,2.1972245773362196,3,0.8434960770198922,5563.0,40,0,720
JO-15280,1,92,1277,1.9459101490553132,7.568003164060512,5.313876690025471,0.10450246914601463,322.3786666666667,6.0,0.2333333333333333,0.2333333333333333,0.20045403009622476,0.2,0.6363636363636364,3.6666666666666665,0.0,0.0,2.4849066497880004,2.0794415416798357,3,0.5402549382920293,4993.0,38,0,460
JO-15550,1,215,801,1.791759469228055,7.415975511662447,5.642221914986545,0.1691950425261688,332.26599999999996,14.2,0.10857142857142858,0.08,0.243879322991939,0.7,0.8333333333333334,4.2,0.0,0.0,2.4849066497880004,2.0794415416798357,2,0.7269801905702058,8741.0,30,0,640
JP-11135,1,1,1130,1.791759469228055,6.246494287284514,5.2347170718050675,0.3623369565217391,103.04,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,1.0,4230.0,26,0,460
JP-15460,1,37,1186,2.0794415416798357,7.572795123413767,6.09454311109343,0.22763875511430526,277.65257142857143,10.142857142857142,0.125,0.10714285714285714,0.23370718349902644,0.3,0.5714285714285714,4.0,0.14285714285714285,0.42857142857142855,2.772588722239781,2.302585092994046,3,0.8085325545594494,3377.0,46,1,660
JP-15520,1,8,1217,2.0794415416798357,8.198802808291177,6.630921088259578,0.2082686350566097,519.3705714285715,9.0,0.09404761904761905,0.08571428571428573,0.09168560410446125,0.2,0.3125,3.857142857142857,0.0,0.0,2.833213344056216,2.302585092994046,3,0.5696263114088097,3174.0,33,0,530
JP-16135,1,102,1091,2.302585092994046,7.443493978839514,5.738865150751954,0.18136076968571946,189.74555555555557,5.222222222222222,0.18333333333333332,0.18333333333333332,0.1983909634004895,0.2800000000000001,0.5384615384615384,4.333333333333333,0.1111111111111111,0.2222222222222222,2.5649493574615367,2.0794415416798357,3,0.637482359416997,2971.0,46,0,700
JR-15670,0,593,143,1.0986122886681098,7.054154277724878,-6.667166058063433,-0.6788216568769679,578.329,7.0,0.22499999999999998,0.22499999999999998,0.36055512754639885,0.6,0.6666666666666666,5.5,0.0,0.0,1.3862943611198906,1.3862943611198906,2,0.5101404218014314,7482.0,50,1,370
JR-15700,1,68,0,0.6931471805599453,6.7625907689845155,4.691210258080476,0.125,863.88,3.0,0.2,0.2,0.0,0.2,1.0,4.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,1.0,9940.0,34,0,640
JR-16210,1,33,800,1.791759469228055,7.701466992840244,6.102208197661256,0.20168525144870825,442.11800000000005,8.6,0.24499999999999997,0.21999999999999997,0.29418608829354004,0.7,0.6363636363636364,4.4,0.0,0.0,2.3978952727983707,2.0794415416798357,3,0.4663578501666975,3218.0,35,1,710
JS-13215,1,95,365,1.0986122886681098,3.9014569810746282,2.3016846877508814,0.44999999999999996,19.48794,2.8009999999999997,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,1.0,5221.0,50,1,430
JS-15595,0,119,1278,1.6094379124341003,7.697400115835223,-4.586527485716385,-0.04412808058088293,550.4035,10.0,0.275,0.2,0.21213203435596426,0.56,1.0,4.25,0.25,0.25,2.1972245773362196,2.0794415416798357,3,0.7121684364289108,7111.0,41,1,370
JS-15685,0,42,522,1.6094379124341003,7.0317977942674394,-4.023013244413826,-0.048511136416683864,282.76599999999996,10.5,0.21666666666666667,0.17500000000000002,0.20225995873897262,0.4,0.7272727272727273,6.0,0.25,0.75,2.4849066497880004,2.0794415416798357,3,0.6368375264352858,5899.0,39,0,390
JS-15880,1,534,827,1.791759469228055,8.635353044956732,6.624111309075452,0.13366844290559035,1125.224,13.2,0.168,0.16,0.1434580767340054,0.32,0.5714285714285714,3.2,0.2,0.4,2.302585092994046,2.0794415416798357,3,0.5782628170035478,2899.0,30,1,610
JS-15940,0,463,873,1.791759469228055,6.2151539494184265,-5.787083867044657,-0.6510682532402112,99.8546,9.2,0.35333333333333333,0.32,0.2668749186833079,0.61,0.8,3.6,0.0,0.0,2.1972245773362196,1.791759469228055,2,0.6005371810612631,2250.0,49,0,590
JS-16030,0,28,1374,1.9459101490553132,7.838717851088161,-5.732864464211516,-0.12139541394743589,422.6583333333333,12.333333333333334,0.2333333333333333,0.21666666666666667,0.24097754135727356,0.6,0.5263157894736842,4.666666666666667,0.0,0.0,2.9444389791664403,2.3978952727983707,3,0.5155787771840927,6674.0,39,1,680
JT-12540,0,286,365,1.0986122886681098,4.980780714783652,-5.291310878335,-1.3666666666666667,72.294,2.8009999999999997,0.7,0.7,0.0,0.7,1.0,2.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,1.0,6205.0,36,1,610
JW-15220,1,42,1397,2.3978952727983707,9.087873710246784,7.836571004616579,0.286051112130489,884.6353999999999,15.4,0.04666666666666667,0.06000000000000001,0.0718981255907142,0.2,0.14705882352941177,4.0,0.0,0.0,2.70805020110221,2.0794415416798357,3,0.6244531928068897,4630.0,27,0,740
JW-15955,1,5,861,2.0794415416798357,7.264510419705021,2.543293475487728,0.008210138643931515,203.95514285714285,6.714285714285714,0.07857142857142858,0.07857142857142858,0.14468609447374664,0.2,0.21428571428571427,4.142857142857143,0.0,0.0,2.3978952727983707,2.0794415416798357,3,0.8019186291663573,5332.0,42,0,360
JW-16075,1,461,553,1.6094379124341003,7.265241593670581,5.04383600023707,0.10783254510471181,357.18275,9.5,0.3416666666666667,0.30000000000000004,0.2984084768360628,0.74,0.8571428571428571,5.5,0.0,0.0,2.0794415416798357,1.791759469228055,1,1.0,6562.0,29,0,790
KA-16525,1,36,1353,2.0794415416798357,7.442231411561316,5.714926152593358,0.17728069589118844,243.65057142857145,9.0,0.0642857142857143,0.05714285714285715,0.0984731927834662,0.2,0.3333333333333333,4.0,0.0,0.0,2.4849066497880004,2.0794415416798357,3,0.6344953018198192,5906.0,32,0,350
KB-16240,1,4,1365,2.0794415416798357,8.05630469285594,6.639755042217797,0.24230919411345822,450.3735714285714,4.857142857142857,0.21428571428571427,0.21428571428571427,0.21730674684008824,0.24999999999999983,0.5,4.571428571428571,0.14285714285714285,0.2857142857142857,2.3978952727983707,2.0794415416798357,3,0.639262961065655,8984.0,32,0,560
KB-16315,1,296,925,2.302585092994046,7.35912639607987,3.9263065087719022,0.031679159254369635,174.3848888888889,6.888888888888889,0.16555555555555557,0.1611111111111111,0.23396636454896616,0.6700000000000006,0.5909090909090909,5.111111111111111,0.0,0.0,3.1354942159291497,2.3978952727983707,3,0.5581153820667438,8621.0,35,0,740
KB-16405,1,117,653,1.3862943611198906,6.873119319764208,5.692483548189949,0.3063653613580709,321.65233333333333,10.0,0.05000000000000001,0.05000000000000001,0.08201995322647244,0.2,0.36363636363636365,3.0,0.0,0.0,2.302585092994046,1.9459101490553132,3,0.5906169912234431,8762.0,29,0,340
KB-16585,1,230,1135,2.5649493574615367,8.00823449053139,6.425188097793307,0.20508409422067314,250.38383333333334,9.5,0.13333333333333333,0.13333333333333333,0.15496897952617683,0.2,0.5,4.416666666666667,0.25,0.5833333333333334,3.1780538303479458,2.4849066497880004,3,0.36402510012960104,4679.0,38,0,300
KB-16600,1,1,1094,2.0794415416798357,7.430759244789526,6.152677374025008,0.278143252309488,240.8697142857143,6.571428571428571,0.1904761904761905,0.19999999999999998,0.34830831359397857,0.8,0.5,3.857142857142857,0.0,0.0,2.302585092994046,2.0794415416798357,3,0.7472326474063038,5869.0,41,1,320
KC-16255,1,407,801,1.9459101490553132,7.752106516623162,6.787708783632481,0.3809466309577256,387.578,8.666666666666666,0.03333333333333333,0.03333333333333333,0.07037315505489969,0.11999999999999994,0.13333333333333333,2.6666666666666665,0.0,0.0,2.3978952727983707,1.791759469228055,2,0.6681063768669361,5618.0,39,1,590
KC-16540,1,97,691,1.6094379124341003,8.271103888361424,6.565859018905499,0.18151851129734906,977.0655,7.0,0.25,0.25,0.3464101615137755,0.56,0.4,3.75,0.0,0.0,1.791759469228055,1.6094379124341003,3,0.9710966153241518,8963.0,42,0,650
KC-16675,1,57,1055,1.6094379124341003,7.230744165266063,5.39854498138067,0.1594526353921391,345.0625,11.25,0.07500000000000001,0.07500000000000001,0.1,0.2,0.3333333333333333,3.75,0.0,0.0,2.0794415416798357,1.791759469228055,2,0.5052765803296504,7804.0,42,1,510
KD-16270,1,484,660,1.791759469228055,9.069345539904761,7.149797676756617,0.14657499857783418,1736.7876,15.8,0.09428571428571428,0.04,0.25454925188934835,0.47999999999999976,0.42105263157894735,3.4,0.0,0.0,2.833213344056216,2.3978952727983707,3,0.6782022165519838,9087.0,29,0,450
KD-16345,1,41,1173,1.9459101490553132,7.623609687926753,5.92196118820164,0.18198279259868536,340.82233333333335,8.5,0.12222222222222223,0.11666666666666668,0.11217137594956024,0.2,0.5714285714285714,2.8333333333333335,0.0,0.0,2.3978952727983707,1.9459101490553132,3,0.6560837660286346,7569.0,32,0,620
KD-16495,1,112,1076,2.5649493574615367,9.011018322237975,8.01666193172644,0.3698845683397909,682.6550000000001,7.666666666666667,0.12736111111111112,0.13125,0.20681631585962248,0.2,0.36666666666666664,4.5,0.0,0.0,3.367295829986474,2.6390573296152584,3,0.6474881162519868,3296.0,42,1,400
KD-16615,1,289,549,1.791759469228055,8.183358832534289,6.701106069991664,0.22690955684883946,715.9724,15.8,0.15333333333333335,0.14,0.10259783520851541,0.2,0.47368421052631576,4.4,0.2,0.2,2.6390573296152584,1.9459101490553132,2,0.6467087278783372,5808.0,33,1,650
KE-16420,1,26,1340,2.1972245773362196,7.859347978824509,6.549015347280137,0.2694482359452404,323.6039,11.125,0.22625,0.22625,0.21797875318962914,0.35800000000000054,0.65,3.75,0.0,0.0,2.772588722239781,2.302585092994046,3,0.549317390797824,4260.0,35,0,600
KF-16285,1,97,1093,2.0794415416798357,9.557943553425513,7.656677978734962,0.1374056413966783,2197.5814285714287,12.285714285714286,0.03809523809523809,0.028571428571428574,0.08578640544577772,0.2,0.22727272727272727,3.7142857142857144,0.0,0.0,2.9444389791664403,2.302585092994046,3,0.5465569616467975,7036.0,36,1,330
KH-16330,1,40,1328,2.1972245773362196,8.105870159123906,6.122025814524285,0.13727913370425102,414.10800000000006,8.75,0.14791666666666664,0.1375,0.18194662723831592,0.3,0.5,4.25,0.0,0.0,2.9444389791664403,2.1972245773362196,3,0.46193806929593245,7339.0,41,0,780
KH-16360,1,1,1339,1.9459101490553132,8.039677255320088,6.271376069382572,0.1703551105394677,516.7686666666667,6.666666666666667,0.125,0.10833333333333334,0.21737697038266784,0.27000000000000013,0.5,4.166666666666667,0.0,0.0,2.70805020110221,2.302585092994046,3,0.6130447795467475,6855.0,49,0,450
KH-16510,1,22,1210,2.0794415416798357,8.713548972830043,6.460650967529527,0.10494712267778732,869.1141428571428,14.428571428571429,0.17142857142857146,0.1642857142857143,0.22073740054644117,0.2,0.44,3.857142857142857,0.0,0.0,3.1780538303479458,2.4849066497880004,3,0.5257558640579677,2723.0,27,1,510
KH-16630,1,58,1096,2.302585092994046,8.295304352620956,6.629475532470778,0.18883138004736236,444.89133333333336,9.666666666666666,0.12222222222222223,0.12222222222222223,0.10226199851298273,0.2,0.5555555555555556,3.888888888888889,0.1111111111111111,0.2222222222222222,2.8903717578961645,2.1972245773362196,2,0.7359080444612942,2636.0,44,1,500
KH-16690,1,2,1377,2.0794415416798357,8.698146979908117,7.113556599341207,0.2048990627126699,855.8284285714286,9.857142857142858,0.09999999999999999,0.08571428571428573,0.1869555587629877,0.2,0.4666666666666667,4.285714285714286,0.0,0.0,2.772588722239781,2.0794415416798357,2,0.6202261167500362,4941.0,27,1,480
KL-16555,0,16,1277,2.1972245773362196,9.002690668682957,-5.370974715628112,-0.02635088792153932,1015.4895,15.25,0.29583333333333334,0.2625,0.22096551218630833,0.7,0.9090909090909091,3.875,0.0,0.0,3.1354942159291497,2.302585092994046,3,0.5494195164007112,2838.0,44,1,790
KL-16645,1,47,1206,2.5649493574615367,9.557943553425513,6.6943825869714955,0.05692006809907621,1181.2690833333334,9.416666666666666,0.1449404761904762,0.15,0.25495097567963926,0.6,0.5517241379310345,4.0,0.0,0.0,3.367295829986474,2.5649493574615367,3,0.6811142169202345,3245.0,38,1,650
KM-16225,1,14,893,1.9459101490553132,7.723986088864428,6.455364744499822,0.28090114898198015,376.82633333333337,12.0,0.04,0.03333333333333333,0.06306035352846116,0.03999999999999986,0.10526315789473684,4.666666666666667,0.0,0.0,2.995732273553991,2.3978952727983707,3,0.40296989152385854,3015.0,39,0,790
KM-16375,1,56,1202,2.1972245773362196,8.636153489382886,6.887136770945764,0.17379818869163036,703.82825,8.75,0.10208333333333333,0.0875,0.17416467303484176,0.3,0.47619047619047616,4.625,0.125,0.25,3.044522437723423,2.4849066497880004,3,0.42651847236879165,3021.0,47,0,650
KM-16660,1,15,1088,1.791759469228055,6.119281518483385,4.52329939171533,0.20095140870224765,90.7076,6.0,0.05333333333333333,0.04,0.08819171036881969,0.2,0.2222222222222222,4.4,0.0,0.0,2.302585092994046,2.0794415416798357,3,0.6586349986109212,7177.0,49,0,540
KM-16720,1,28,1342,2.1972245773362196,8.729339210953741,7.013420028356193,0.17966567227158603,772.58025,14.0,0.08794642857142858,0.07500000000000001,0.10462426372089692,0.2,0.3870967741935484,5.0,0.125,0.375,3.367295829986474,2.5649493574615367,3,0.5394245452171474,8934.0,46,0,510
KN-16390,0,19,1104,2.302585092994046,8.032740069249638,-5.169999786919228,-0.05680582754443568,342.13,7.666666666666667,0.16296296296296295,0.13333333333333333,0.2085094493690645,0.4,0.6666666666666666,4.0,0.0,0.0,2.8903717578961645,2.302585092994046,3,0.6516210537255169,5255.0,28,0,590
KN-16450,1,52,1305,1.791759469228055,7.68384649275884,4.747609410807293,0.05262905152115916,434.3924,9.8,0.3375,0.33999999999999997,0.30229774820767125,0.73,0.75,4.2,0.0,0.0,2.1972245773362196,1.9459101490553132,3,0.7004616102859995,3545.0,45,0,660
KN-16705,1,98,1300,2.1972245773362196,7.738894140276135,5.817007285520822,0.14595861663875007,286.86650000000003,7.25,0.125,0.125,0.20493901531919198,0.2,0.4375,5.125,0.125,0.375,2.772588722239781,2.302585092994046,3,0.4957663233594721,9336.0,36,1,750
KS-16300,0,295,786,1.3862943611198906,4.49392572717129,0.10526051065749194,0.0012546342345600742,29.490666666666666,3.3333333333333335,0.21666666666666665,0.21666666666666665,0.29860788111948194,0.55,0.75,4.333333333333333,0.0,0.0,1.6094379124341003,1.6094379124341003,2,0.8103806854145945,3964.0,50,0,790
KT-16465,1,391,817,2.0794415416798357,8.025549087066176,5.541276094099295,0.083086323640051,436.7285714285714,6.428571428571429,0.19523809523809524,0.17142857142857146,0.185756546332813,0.3,0.8571428571428571,5.142857142857143,0.0,0.0,2.70805020110221,2.0794415416798357,3,0.8420509633312616,9400.0,30,0,680
KT-16480,1,100,1290,2.3978952727983707,8.770758613198138,6.07549107804013,0.06737956613370656,644.20584,4.2,0.147,0.147,0.16123152419922226,0.3760000000000001,0.5714285714285714,4.2,0.0,0.0,2.6390573296152584,2.4849066497880004,3,0.6705775905415573,6067.0,38,1,410
KW-16435,1,96,762,1.791759469228055,8.408386745354111,7.4895769665050445,0.39885960138462634,896.7040000000001,9.4,0.20500000000000002,0.2,0.24083189157584592,0.2,0.2727272727272727,3.6,0.0,0.0,2.3978952727983707,2.1972245773362196,3,0.8441407643994004,9884.0,49,1,310
KW-16570,1,770,416,1.6094379124341003,6.682028393732324,5.286226566524324,0.24669032394069282,199.234,8.75,0.05,0.05,0.07071067811865477,0.05999999999999997,0.125,2.5,0.0,0.0,1.791759469228055,1.6094379124341003,3,0.5746007207605127,3950.0,31,0,520
LA-16780,1,154,1186,2.4849066497880004,9.070677074735432,7.62618255806538,0.23577739546041573,790.5009090909091,10.181818181818182,0.12545454545454546,0.11818181818181818,0.19215378456610455,0.3600000000000009,0.4444444444444444,3.4545454545454546,0.0,0.0,3.295836866004329,2.1972245773362196,3,0.622123141713367,7299.0,49,0,400
LB-16735,1,48,475,1.3862943611198906,3.973607166739281,2.901937944267529,0.32983363998773385,19.48794,4.333333333333333,0.26666666666666666,0.26666666666666666,0.3,0.6,0.75,2.6666666666666665,0.0,0.0,1.3862943611198906,1.3862943611198906,2,0.9237963814780742,6461.0,31,0,390
LB-16795,0,152,1194,2.1972245773362196,8.79394818014704,-6.670324524916078,-0.1194639308040264,824.152,13.75,0.27999999999999997,0.28125,0.30323383316470076,0.7,0.5151515151515151,2.625,0.125,0.5,3.1780538303479458,2.3978952727983707,3,0.5246568594142829,5069.0,32,0,720
LC-16870,0,27,944,2.1972245773362196,8.020450601236824,-3.2222820172029545,-0.007918763734782425,380.19350000000003,15.5,0.24270833333333336,0.2,0.24625537807314285,0.6699999999999999,0.6764705882352942,3.375,0.125,0.5,3.4011973816621555,2.4849066497880004,3,0.44187630772225195,5232.0,38,0,760
LC-16885,1,16,1328,2.5649493574615367,9.35858536178017,7.827148433362909,0.21615716001679744,966.4141666666668,8.75,0.23571428571428574,0.23333333333333336,0.17614096918559585,0.2400000000000002,0.5925925925925926,4.416666666666667,0.16666666666666666,0.75,3.1780538303479458,2.3978952727983707,3,0.5475347439891627,3418.0,48,1,630
LC-16930,1,41,1368,2.1972245773362196,8.650300344063705,5.753022061629598,0.05500773788615452,713.85775,8.5,0.16875,0.16875,0.0898341551894183,0.3,0.8421052631578947,4.25,0.0,0.0,2.70805020110221,2.1972245773362196,3,0.5652789368750286,8158.0,37,1,310
LC-16960,1,436,604,1.6094379124341003,8.085679546868302,5.7053818616213805,0.09224351680791072,811.6565,7.5,0.20833333333333334,0.25,0.2968084198523318,0.7,0.7142857142857143,5.0,0.0,0.0,2.0794415416798357,1.791759469228055,2,0.8432668253134176,4037.0,26,1,390
LC-17050,1,54,1375,1.791759469228055,7.777679507247349,4.513028580944545,0.03780712821652072,477.146,9.0,0.2633333333333333,0.22999999999999998,0.2536401650632906,0.61,0.7,4.2,0.0,0.0,2.302585092994046,2.0794415416798357,3,0.7218805145594849,9198.0,44,1,390
LC-17140,1,13,1194,2.302585092994046,7.876479814615704,5.447276881277237,0.08776077600773395,292.6202222222222,6.888888888888889,0.2222222222222222,0.21666666666666667,0.22176854274154306,0.4399999999999999,0.5789473684210527,3.7777777777777777,0.2222222222222222,0.4444444444444444,2.9444389791664403,2.302585092994046,3,0.4826961909672834,6796.0,49,0,690
LD-16855,0,552,0,0.6931471805599453,3.9014569810746282,0.38124071921729946,0.0875,19.48794,3.0,0.2,0.2,0.0,0.2,1.0,4.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1,1.0,5249.0,43,0,740
LD-17005,1,414,773,1.6094379124341003,7.582195571704097,6.324666083673519,0.2839908987764114,490.4835,6.25,0.05,0.05,0.07559289460184546,0.08000000000000007,0.14285714285714285,4.5,0.0,0.0,2.0794415416798357,1.9459101490553132,3,0.7898043461196962,3758.0,42,0,510
LE-16810,1,21,1291,1.9459101490553132,7.305127729692846,4.884390811149281,0.0882433368529366,247.81833333333336,6.333333333333333,0.2388888888888889,0.21666666666666667,0.35418137224371987,0.8,0.6,4.0,0.0,0.0,2.302585092994046,2.0794415416798357,3,0.573945968484979,3183.0,48,0,790
LF-17185,0,22,1230,2.0794415416798357,8.334960990629916,-8.16843786152611,-0.8465664147647202,595.1484285714286,12.571428571428571,0.24285714285714285,0.2571428571428572,0.3201190254830076,0.8,0.5714285714285714,2.2857142857142856,0.14285714285714285,0.8571428571428571,2.833213344056216,2.302585092994046,3,0.7325961182792576,8800.0,37,1,380
LH-16750,0,151,1044,1.3862943611198906,6.340281699305672,3.2421313077211718,0.043445426852970905,188.65199999999996,6.666666666666667,0.3666666666666667,0.3666666666666667,0.27386127875258304,0.7,1.0,3.3333333333333335,0.3333333333333333,0.3333333333333333,1.3862943611198906,1.3862943611198906,2,0.9610641109909606,9203.0,45,1,320
LH-16900,1,21,1207,2.302585092994046,7.739068346289121,6.267338489691181,0.22919242183701524,255.03688888888894,7.111111111111111,0.15555555555555556,0.15555555555555556,0.1869555587629877,0.2,0.4666666666666667,4.555555555555555,0.1111111111111111,0.2222222222222222,2.772588722239781,2.0794415416798357,3,0.39985762408226777,6782.0,49,1,320
LH-17020,0,239,969,1.6094379124341003,6.170263239227897,-5.940563544185125,-0.7943422750737462,119.328,15.25,0.43333333333333335,0.475,0.3169297153067923,0.71,0.8,3.0,0.0,0.0,1.9459101490553132,1.791759469228055,3,0.5375142464467686,7333.0,43,0,470
LH-17155,1,385,728,2.302585092994046,7.529473587699757,5.805954512516944,0.17799567465914434,206.79166666666666,5.444444444444445,0.1111111111111111,0.1,0.09807674351775562,0.2,0.42857142857142855,3.0,0.1111111111111111,0.2222222222222222,2.995732273553991,2.3978952727983707,3,0.49765222647592183,6691.0,29,1,800
LL-16840,1,249,1091,1.9459101490553132,8.580685039983132,6.969632198699076,0.1995270290311886,887.7923333333333,14.166666666666666,0.016666666666666666,0.016666666666666666,0.04714045207910317,0.0,0.05555555555555555,3.1666666666666665,0.0,0.0,2.5649493574615367,2.1972245773362196,3,0.6491195200679438,2644.0,26,1,520
LM-17065,0,391,890,1.791759469228055,7.2062096216301,-3.825985699331936,-0.033322591615222746,269.35479999999995,6.4,0.08,0.08,0.09759000729485333,0.2,0.2857142857142857,4.6,0.0,0.0,2.0794415416798357,1.791759469228055,3,0.7475968499540383,3654.0,43,0,420
LO-17170,1,2,1055,1.791759469228055,6.7665372770665995,5.223731741874973,0.21287397670932784,173.45999999999998,9.2,0.11499999999999999,0.12,0.3028901190901153,0.6,0.3333333333333333,3.2,0.2,0.2,2.302585092994046,2.0794415416798357,3,0.4645682001614205,4160.0,48,0,400
LP-17080,1,40,1244,1.6094379124341003,6.630163461587076,4.7165442837614,0.14641874370544244,189.1515,9.75,0.125,0.125,0.10540925533894599,0.2,0.5555555555555556,3.0,0.0,0.0,2.302585092994046,1.791759469228055,2,0.7136924634486111,2629.0,49,0,550
LP-17095,1,9,563,2.0794415416798357,8.218569072523904,5.701328131886218,0.08043399059002083,529.7415714285714,8.285714285714286,0.19642857142857142,0.1857142857142857,0.22867371223353739,0.6,0.6875,4.857142857142857,0.0,0.0,2.772588722239781,2.3978952727983707,3,0.5643549644557144,7524.0,41,1,570
LR-16915,1,26,1213,1.9459101490553132,8.647957559356437,6.390028899677776,0.10440969155572902,949.5826666666667,13.0,0.2111111111111111,0.18333333333333335,0.21392325234704346,0.5200000000000002,0.65,3.5,0.16666666666666666,1.0,2.833213344056216,2.302585092994046,3,0.594314414613016,9119.0,41,0,780
LR-17035,0,132,1077,1.791759469228055,7.5391898085365,-5.95014216699907,-0.2036964177201584,375.8612,8.8,0.2566666666666667,0.25,0.3078517943308553,0.7,0.5833333333333334,5.0,0.2,0.6,2.5649493574615367,2.1972245773362196,3,0.4788171803846739,6301.0,43,0,560
LS-16945,0,178,801,1.9459101490553132,7.983503498920772,-5.7355908482735085,-0.10531433351551216,488.531,9.5,0.17,0.16666666666666666,0.28099525500145606,0.75,0.75,4.666666666666667,0.16666666666666666,0.8333333333333334,2.70805020110221,2.1972245773362196,3,0.5903371536299642,9692.0,28,0,540
